customer_id,age,gender,city,occupation,annual_income_inr,credit_score,num_credit_cards,debt_to_income,avg_monthly_spend_inr,late_payments_12m,has_loan,loan_amount_inr,loan_term_months,existing_customer_years,products_owned,defaulted,churned,customer_segment
4401,37,Female,Lucknow,Manager,277700,796,3,0.23,27390,0,1,1040600,199,7.8,3,0,0,Standard
4402,24,Male,Chennai,Senior Professional,178200,688,1,0.38,55050,1,1,1570500,128,0.6,1,1,0,Standard
4403,38,Female,Hyderabad,Junior Professional,1398600,690,0,0.14,45660,0,0,0,0,4.5,3,0,0,Silver
4404,66,Female,Ahmedabad,Junior Professional,1084900,713,4,0.33,42730,2,0,0,0,1.9,2,0,1,Silver
4405,31,Female,Ahmedabad,Self-Employed,120000,734,2,0.36,25010,0,0,0,0,6.3,4,0,0,Standard
4406,64,Female,Ahmedabad,Junior Professional,669400,735,1,0.37,31610,1,1,1469600,88,6.0,2,0,0,Silver
4407,31,Male,Kolkata,Senior Professional,1252200,804,1,0.31,51670,0,0,0,0,6.9,4,0,0,Gold
4408,27,Female,Delhi,Junior Professional,788000,577,3,0.53,6010,0,0,0,0,6.4,2,0,0,Standard
4409,31,Female,Bengaluru,Junior Professional,1398000,706,3,0.28,7310,1,1,880300,129,6.9,2,0,0,Standard
4410,34,Female,Mumbai,Self-Employed,1319900,672,1,0.38,26840,0,1,388500,89,5.0,3,1,0,Silver
4411,24,Female,Hyderabad,Student,357300,656,0,0.28,34600,2,0,0,0,2.8,0,0,0,Standard
4412,48,Female,Jaipur,Junior Professional,842700,741,2,0.22,33050,0,1,346300,196,7.7,2,0,0,Silver
4413,35,Female,Bengaluru,Retired,720800,784,2,0.18,45440,0,1,253100,115,1.7,3,0,0,Silver
4414,55,Male,Ahmedabad,Senior Professional,344300,633,0,0.21,39830,2,1,896400,31,2.8,5,1,0,Standard
4415,43,Male,Chennai,Manager,318300,815,1,0.39,35420,1,1,1638500,110,6.5,3,0,0,Standard
4416,41,Female,Delhi,Self-Employed,577600,565,4,0.48,28960,3,1,509500,152,3.8,0,0,0,Standard
4417,42,Female,Bengaluru,Junior Professional,643600,727,2,0.39,51330,0,1,869800,232,3.1,2,0,0,Silver
4418,26,Female,Kolkata,Senior Professional,1013300,609,0,0.28,59000,1,1,683700,147,8.5,1,0,0,Standard
4419,55,Male,Ahmedabad,Senior Professional,1317700,629,1,0.24,29080,0,1,676200,170,0.0,3,0,0,Standard
4420,23,Male,Hyderabad,Junior Professional,1105500,685,1,0.34,42790,1,0,0,0,7.0,4,0,0,Silver
4421,55,Male,Lucknow,Junior Professional,1200100,648,1,0.2,29850,4,0,0,0,0.0,1,0,0,Standard
4422,69,Female,Mumbai,Manager,793400,451,1,0.43,10810,1,1,735400,70,4.1,4,0,0,Standard
4423,57,Female,Pune,Junior Professional,1141200,729,2,0.36,1660,1,0,0,0,7.2,1,0,0,Standard
4424,41,Female,Bengaluru,Junior Professional,840700,742,2,0.2,58520,1,0,0,0,6.0,1,0,0,Silver
4425,34,Male,Jaipur,Manager,723400,667,3,0.5,50990,2,1,1830800,130,2.1,1,1,0,Silver
4426,63,Female,Ahmedabad,Senior Professional,1658800,661,2,0.18,43050,3,0,0,0,5.7,2,0,0,Silver
4427,31,Female,Mumbai,Manager,120000,650,1,0.33,54960,2,1,1279400,205,1.7,2,0,0,Standard
4428,43,Male,Hyderabad,Student,150700,543,6,0.42,18980,1,1,1229600,84,0.0,4,0,0,Standard
4429,58,Female,Ahmedabad,Self-Employed,1053100,535,0,0.41,52810,3,1,1177600,190,1.2,1,0,0,Standard
4430,65,Female,Pune,Unemployed,794000,744,3,0.25,41970,1,1,509100,79,1.2,1,0,0,Silver
4431,65,Male,Chennai,Manager,325200,765,1,0.27,26380,1,0,0,0,6.3,4,0,0,Standard
4432,22,Male,Delhi,Unemployed,478200,728,4,0.21,1000,2,1,2205100,38,12.8,2,0,0,Standard
4433,64,Female,Pune,Senior Professional,530200,710,2,0.35,6400,0,0,0,0,5.4,2,0,0,Standard
4434,23,Female,Mumbai,Student,1256900,743,5,0.42,69390,4,1,440500,82,2.6,3,0,0,Silver
4435,48,Female,Hyderabad,Senior Professional,1385000,737,1,0.09,68710,1,1,50000,234,0.1,2,0,0,Gold
4436,66,Female,Bengaluru,Senior Professional,1555800,617,0,0.39,6640,0,0,0,0,2.0,1,0,0,Standard
4437,52,Male,Kolkata,Unemployed,264400,698,3,0.26,1000,0,1,106500,115,0.5,2,0,0,Standard
4438,67,Female,Chennai,Senior Professional,353200,656,3,0.31,61060,2,1,1020100,195,0.8,3,0,0,Standard
4439,35,Female,Chennai,Junior Professional,325700,657,4,0.19,33380,1,1,50000,221,2.1,1,0,0,Standard
4440,34,Male,Jaipur,Retired,1415500,771,0,0.25,20590,0,1,50000,83,3.7,4,0,0,Silver
4441,34,Female,Hyderabad,Junior Professional,1066900,806,0,0.56,10320,0,0,0,0,1.2,2,0,0,Standard
4442,36,Male,Ahmedabad,Self-Employed,932100,492,2,0.28,10160,1,1,50000,209,7.9,2,0,0,Standard
4443,53,Male,Jaipur,Junior Professional,991900,660,2,0.32,61090,1,1,918300,176,8.2,2,1,0,Silver
4444,41,Male,Delhi,Retired,877300,655,4,0.21,39990,0,0,0,0,3.9,2,1,0,Silver
4445,56,Female,Ahmedabad,Junior Professional,451500,773,3,0.63,1000,1,1,1039400,48,0.0,1,0,1,Standard
4446,39,Male,Mumbai,Self-Employed,1105300,564,3,0.38,20960,0,1,1221200,236,5.2,4,0,0,Standard
4447,34,Male,Kolkata,Manager,825500,441,1,0.32,66650,1,1,1156500,72,6.6,3,0,0,Standard
4448,27,Female,Bengaluru,Retired,419900,746,3,0.43,41030,0,1,50000,224,1.0,2,0,0,Standard
4449,46,Male,Bengaluru,Retired,1129700,757,1,0.36,7060,1,1,50000,52,0.0,1,1,0,Standard
4450,64,Female,Jaipur,Self-Employed,729700,537,4,0.3,22010,1,1,1062900,192,9.3,2,0,0,Standard
4451,62,Female,Delhi,Junior Professional,991000,670,0,0.3,32810,1,1,1206300,98,1.8,3,0,0,Silver
4452,31,Male,Pune,Senior Professional,850000,802,2,0.14,53990,0,1,1077000,184,2.2,2,0,0,Silver
4453,42,Male,Ahmedabad,Unemployed,1256600,594,4,0.28,33030,2,0,0,0,1.4,2,0,0,Standard
4454,54,Female,Jaipur,Self-Employed,988100,688,1,0.26,62550,1,0,0,0,1.8,3,0,0,Silver
4455,49,Male,Bengaluru,Retired,546500,721,1,0.36,40250,2,1,1035700,23,2.5,2,0,0,Standard
4456,21,Male,Hyderabad,Self-Employed,1028800,566,0,0.29,1000,1,1,1329200,39,3.7,2,1,0,Standard
4457,48,Female,Pune,Junior Professional,1041900,635,0,0.4,45700,2,1,507500,142,0.4,5,0,0,Standard
4458,20,Female,Pune,Junior Professional,1104500,545,2,0.33,31350,0,1,312500,233,0.0,3,0,0,Standard
4459,24,Female,Delhi,Junior Professional,1314300,667,2,0.22,24890,0,1,50000,43,5.1,3,0,0,Silver
4460,51,Female,Pune,Self-Employed,653600,617,1,0.5,42890,0,1,50000,42,2.1,1,0,0,Standard
4461,23,Female,Mumbai,Senior Professional,1167200,697,0,0.27,30030,0,0,0,0,0.0,4,0,1,Silver
4462,35,Female,Kolkata,Student,210100,731,2,0.39,39020,0,1,903800,164,4.2,2,1,0,Standard
4463,48,Female,Ahmedabad,Self-Employed,852000,791,3,0.16,24530,0,1,1638100,122,3.9,3,1,0,Silver
4464,52,Female,Chennai,Student,790100,867,2,0.41,23740,0,1,440500,44,7.4,0,0,0,Silver
4465,41,Female,Bengaluru,Senior Professional,1479100,697,2,0.12,57140,0,1,72300,211,0.0,1,0,0,Silver
4466,22,Female,Bengaluru,Senior Professional,837500,655,0,0.55,37280,1,1,955800,39,3.8,2,1,0,Silver
4467,59,Male,Kolkata,Senior Professional,1143200,650,4,0.4,43190,0,1,474500,46,2.6,2,0,0,Silver
4468,67,Female,Chennai,Junior Professional,195300,603,1,0.29,23450,2,0,0,0,0.8,2,1,0,Standard
4469,64,Female,Lucknow,Self-Employed,759300,716,3,0.39,56280,1,0,0,0,6.8,4,0,0,Silver
4470,56,Male,Lucknow,Unemployed,561500,640,2,0.17,39120,0,0,0,0,5.0,2,1,0,Standard
4471,38,Male,Chennai,Self-Employed,1890200,721,0,0.3,28240,0,1,50000,238,3.9,4,0,0,Silver
4472,63,Female,Bengaluru,Retired,633300,605,1,0.41,60330,0,1,432800,164,1.4,1,0,0,Standard
4473,43,Male,Jaipur,Junior Professional,929300,643,3,0.39,28240,1,0,0,0,7.0,1,0,0,Standard
4474,25,Male,Ahmedabad,Junior Professional,950600,715,1,0.32,38610,1,0,0,0,0.0,4,0,0,Silver
4475,62,Male,Delhi,Student,264200,670,0,0.36,10950,0,1,50000,97,7.3,1,0,0,Standard
4476,34,Male,Lucknow,Self-Employed,689600,526,2,0.45,22490,0,1,1798600,32,1.4,3,0,0,Standard
4477,66,Female,Bengaluru,Junior Professional,1061900,679,4,0.41,50530,0,1,610600,163,3.0,2,0,0,Silver
4478,37,Male,Pune,Retired,934300,616,2,0.09,33990,0,0,0,0,8.4,1,0,0,Standard
4479,63,Male,Delhi,Manager,120000,775,1,0.32,36840,1,0,0,0,8.2,1,0,0,Standard
4480,45,Female,Chennai,Self-Employed,673200,758,2,0.32,33200,0,1,721500,30,5.2,1,1,0,Silver
4481,42,Male,Kolkata,Senior Professional,1308300,497,2,0.17,34020,0,1,1510200,56,5.2,2,0,0,Standard
4482,33,Male,Delhi,Self-Employed,1135300,744,1,0.19,24190,2,1,698900,217,3.3,3,0,0,Silver
4483,61,Female,Bengaluru,Senior Professional,1387200,711,2,0.5,25590,1,1,605500,75,7.2,2,0,0,Silver
4484,21,Female,Ahmedabad,Manager,505700,561,3,0.23,29120,0,1,2270900,162,5.9,2,0,0,Standard
4485,42,Female,Lucknow,Self-Employed,1412400,750,2,0.27,29200,0,0,0,0,6.3,4,0,0,Silver
4486,37,Female,Lucknow,Junior Professional,882200,578,0,0.22,44250,1,1,896200,122,0.9,4,0,0,Standard
4487,46,Female,Ahmedabad,Retired,1536900,772,5,0.37,43580,1,1,1027600,184,4.7,3,0,0,Gold
4488,31,Male,Lucknow,Self-Employed,901300,628,0,0.35,61350,0,1,1166200,117,3.8,2,0,0,Standard
4489,52,Female,Delhi,Self-Employed,120000,559,2,0.55,48850,1,1,1970100,233,1.6,2,1,0,Standard
4490,38,Female,Bengaluru,Junior Professional,1239700,850,0,0.26,17280,1,1,883000,16,4.1,3,0,0,Standard
4491,27,Male,Chennai,Junior Professional,722600,556,1,0.38,21600,0,0,0,0,8.9,1,0,0,Standard
4492,28,Female,Lucknow,Student,749500,616,2,0.09,53610,0,1,947800,98,5.8,2,0,0,Standard
4493,54,Male,Ahmedabad,Self-Employed,318800,631,0,0.15,48200,0,1,768700,212,3.8,2,0,0,Standard
4494,31,Female,Hyderabad,Junior Professional,1548900,644,2,0.48,55780,1,0,0,0,2.9,1,0,0,Standard
4495,33,Female,Mumbai,Retired,691600,736,3,0.45,34920,0,0,0,0,2.9,2,0,0,Silver
4496,50,Female,Kolkata,Retired,1530000,685,1,0.37,29800,0,1,676700,153,4.7,1,0,1,Silver
4497,35,Male,Hyderabad,Student,727500,760,0,0.46,41850,1,1,520600,112,4.1,4,0,0,Silver
4498,38,Female,Bengaluru,Self-Employed,528900,710,0,0.19,7520,1,0,0,0,7.7,1,0,0,Standard
4499,30,Female,Bengaluru,Junior Professional,1427800,546,1,0.52,31050,0,1,966300,228,2.8,3,0,0,Standard
4500,35,Male,Bengaluru,Senior Professional,870700,724,1,0.2,74180,3,1,50000,227,7.5,5,0,0,Silver
4501,54,Male,Hyderabad,Junior Professional,874600,699,1,0.36,28400,2,0,0,0,2.7,2,0,0,Silver
4502,45,Female,Kolkata,Unemployed,387300,630,2,0.65,34690,1,0,0,0,7.6,4,0,0,Standard
4503,69,Male,Delhi,Retired,717000,846,1,0.21,30940,0,1,212300,101,11.3,3,0,0,Silver
4504,58,Female,Chennai,Student,1071500,729,3,0.48,65060,1,1,50000,233,11.5,3,0,0,Silver
4505,18,Female,Lucknow,Junior Professional,380300,755,2,0.44,11310,0,1,990400,32,8.1,1,0,0,Standard
4506,37,Male,Lucknow,Senior Professional,684400,758,1,0.26,48490,0,0,0,0,11.1,4,0,0,Silver
4507,33,Female,Jaipur,Manager,731800,646,0,0.57,27010,1,0,0,0,1.1,2,0,0,Standard
4508,48,Male,Bengaluru,Junior Professional,926600,731,1,0.21,22000,0,0,0,0,1.3,2,0,0,Silver
4509,31,Female,Delhi,Unemployed,1491800,705,0,0.32,1480,2,1,102700,111,4.7,2,0,0,Standard
4510,68,Female,Jaipur,Retired,780000,635,1,0.4,69290,0,0,0,0,6.2,1,0,0,Standard
4511,33,Male,Chennai,Senior Professional,623800,582,1,0.31,49470,1,1,1277900,229,4.0,3,0,0,Standard
4512,45,Female,Chennai,Unemployed,1998500,682,3,0.69,8460,0,1,183300,50,4.6,2,0,0,Standard
4513,24,Female,Chennai,Self-Employed,726700,727,2,0.17,9820,0,0,0,0,7.3,1,0,1,Standard
4514,65,Female,Delhi,Manager,823700,681,1,0.51,22090,0,0,0,0,3.7,1,0,0,Silver
4515,65,Male,Ahmedabad,Unemployed,756900,665,2,0.05,44990,2,0,0,0,2.4,1,0,0,Silver
4516,59,Female,Bengaluru,Senior Professional,789300,682,4,0.01,32430,0,1,161500,127,5.9,4,0,0,Silver
4517,36,Female,Bengaluru,Manager,931100,657,3,0.33,16740,2,0,0,0,5.3,3,1,0,Standard
4518,21,Male,Ahmedabad,Junior Professional,1268300,804,2,0.41,33380,0,1,1661000,226,2.8,1,0,0,Silver
4519,54,Female,Ahmedabad,Self-Employed,1061600,702,0,0.5,60360,2,0,0,0,2.8,1,0,0,Silver
4520,40,Male,Jaipur,Junior Professional,1330800,641,1,0.51,46900,1,1,1357000,153,6.2,4,0,0,Standard
4521,69,Female,Ahmedabad,Junior Professional,1317600,535,2,0.34,1000,0,1,500800,105,2.0,3,1,0,Standard
4522,54,Male,Mumbai,Senior Professional,983400,664,2,0.38,13960,0,1,169000,102,0.0,0,0,0,Standard
4523,46,Female,Chennai,Senior Professional,1050500,634,2,0.35,32380,1,0,0,0,0.0,0,0,0,Standard
4524,69,Male,Chennai,Junior Professional,1343500,631,3,0.5,37680,1,0,0,0,0.3,3,0,0,Standard
4525,59,Male,Hyderabad,Junior Professional,455500,755,1,0.17,61180,1,1,50000,123,0.4,4,0,0,Standard
4526,41,Female,Chennai,Unemployed,1899300,686,2,0.24,34800,0,1,572600,34,5.5,1,0,0,Silver
4527,18,Female,Chennai,Manager,695000,545,3,0.42,45780,1,1,1083500,231,3.2,3,0,0,Standard
4528,22,Female,Kolkata,Senior Professional,759600,730,3,0.45,1000,0,1,220900,219,6.2,5,0,0,Standard
4529,41,Female,Lucknow,Unemployed,415200,553,0,0.48,27050,1,0,0,0,4.7,1,1,1,Standard
4530,47,Male,Kolkata,Unemployed,427100,735,2,0.31,48980,0,1,502300,79,4.1,1,0,0,Standard
4531,19,Female,Lucknow,Junior Professional,1289600,642,0,0.26,72770,0,1,1074200,184,4.8,2,0,0,Standard
4532,24,Male,Jaipur,Manager,1808100,687,1,0.4,8210,1,1,779700,60,6.6,3,0,0,Standard
4533,54,Male,Ahmedabad,Junior Professional,673100,678,0,0.19,31570,1,1,373200,156,1.9,3,0,0,Silver
4534,57,Female,Bengaluru,Manager,1038900,668,3,0.52,1000,0,1,50000,115,5.9,2,1,0,Standard
4535,19,Female,Pune,Self-Employed,988100,697,1,0.26,30920,1,1,1951600,70,5.4,6,0,0,Silver
4536,44,Male,Delhi,Student,1300100,687,1,0.29,55830,2,1,396400,134,7.5,3,0,0,Silver
4537,22,Male,Lucknow,Manager,1787500,830,3,0.41,53460,2,0,0,0,0.0,2,0,1,Gold
4538,55,Female,Delhi,Junior Professional,1508400,698,1,0.23,34020,0,1,1498000,159,6.1,2,1,0,Silver
4539,61,Male,Bengaluru,Manager,804500,700,5,0.18,29830,0,0,0,0,5.8,2,1,0,Silver
4540,63,Male,Lucknow,Junior Professional,1111500,623,1,0.46,87020,1,1,1358000,167,1.9,4,1,1,Standard
4541,49,Male,Delhi,Unemployed,1151200,710,0,0.19,30640,0,0,0,0,2.5,0,0,0,Silver
4542,50,Male,Pune,Manager,892000,598,1,0.35,23980,0,1,938000,87,1.8,2,0,0,Standard
4543,66,Male,Pune,Junior Professional,461600,772,0,0.32,23720,2,0,0,0,3.0,0,0,0,Standard
4544,49,Female,Bengaluru,Self-Employed,580500,561,1,0.09,5620,1,1,762800,155,6.5,3,0,0,Standard
4545,41,Male,Hyderabad,Student,1359300,613,3,0.19,43760,0,1,185200,28,2.5,3,0,0,Standard
4546,57,Female,Ahmedabad,Manager,1400500,550,0,0.36,47950,0,1,519100,64,9.3,1,1,0,Standard
4547,48,Female,Ahmedabad,Senior Professional,817000,714,3,0.47,47250,1,0,0,0,0.9,0,0,0,Silver
4548,61,Female,Pune,Student,1004400,646,4,0.23,50470,0,0,0,0,0.0,2,0,0,Standard
4549,45,Female,Pune,Junior Professional,1378900,735,2,0.21,23060,1,0,0,0,0.8,3,0,0,Silver
4550,63,Female,Hyderabad,Student,218300,602,2,0.4,31680,2,0,0,0,3.6,1,0,0,Standard
4551,20,Female,Kolkata,Self-Employed,721500,723,0,0.42,58010,1,0,0,0,5.0,2,0,0,Silver
4552,19,Female,Mumbai,Self-Employed,1707100,726,3,0.43,25570,0,0,0,0,5.3,3,1,0,Silver
4553,23,Female,Mumbai,Junior Professional,1019700,697,3,0.35,23730,0,1,1472000,108,0.5,3,0,0,Silver
4554,46,Female,Ahmedabad,Junior Professional,448300,682,3,0.26,54870,0,1,50000,61,3.9,2,0,0,Standard
4555,54,Female,Delhi,Retired,946900,691,0,0.41,19050,0,1,578300,174,3.0,1,0,0,Standard
4556,29,Male,Ahmedabad,Junior Professional,1308600,607,2,0.31,12080,1,0,0,0,8.4,0,0,0,Standard
4557,26,Female,Mumbai,Junior Professional,120000,594,2,0.4,13980,2,1,1262000,228,2.6,1,1,0,Standard
4558,62,Female,Bengaluru,Self-Employed,970500,724,4,0.26,89020,0,0,0,0,5.6,3,0,0,Silver
4559,57,Male,Lucknow,Student,751000,651,2,0.29,55100,0,0,0,0,4.8,2,0,0,Silver
4560,51,Female,Bengaluru,Retired,243200,716,2,0.38,47410,2,1,1817300,206,8.6,3,1,0,Standard
4561,43,Male,Lucknow,Student,932800,804,4,0.07,16200,1,1,1210900,29,5.8,5,0,0,Standard
4562,39,Male,Bengaluru,Unemployed,845400,643,1,0.48,44950,3,1,967700,145,0.8,2,1,0,Standard
4563,19,Female,Kolkata,Senior Professional,890400,632,0,0.31,68870,0,1,50000,67,10.8,0,0,0,Standard
4564,27,Male,Kolkata,Junior Professional,760700,654,3,0.01,42210,2,0,0,0,4.9,2,0,0,Silver
4565,64,Male,Kolkata,Senior Professional,491500,683,1,0.34,12870,0,1,2071600,65,8.7,4,0,0,Standard
4566,35,Male,Bengaluru,Retired,318100,729,4,0.27,45680,0,1,1581500,20,5.4,4,1,0,Standard
4567,54,Female,Ahmedabad,Manager,623700,678,2,0.19,31790,1,1,469900,199,4.4,0,0,0,Silver
4568,54,Male,Hyderabad,Student,1243700,846,2,0.55,37740,0,0,0,0,4.9,1,0,0,Silver
4569,34,Female,Jaipur,Retired,993200,714,0,0.42,15680,1,0,0,0,0.0,2,0,0,Standard
4570,28,Female,Hyderabad,Junior Professional,872300,742,3,0.3,19760,1,1,122400,123,0.8,4,0,1,Standard
4571,53,Female,Jaipur,Student,484100,677,6,0.33,25540,0,1,957500,156,5.4,1,0,0,Standard
4572,22,Female,Lucknow,Student,750400,761,2,0.35,19440,2,0,0,0,9.7,3,0,0,Standard
4573,43,Female,Ahmedabad,Unemployed,1194900,664,0,0.12,33820,0,0,0,0,1.1,0,0,0,Silver
4574,64,Male,Chennai,Junior Professional,1101900,628,2,0.64,21320,0,0,0,0,6.3,2,0,0,Standard
4575,54,Female,Chennai,Junior Professional,709100,752,1,0.33,67740,1,0,0,0,7.5,1,0,0,Silver
4576,57,Female,Hyderabad,Retired,120000,675,3,0.54,44830,1,1,510400,90,6.1,2,1,0,Standard
4577,22,Male,Hyderabad,Manager,630100,700,0,0.22,50160,1,1,1322400,15,2.5,0,0,0,Silver
4578,28,Male,Chennai,Junior Professional,706900,759,3,0.39,32220,1,1,1239200,100,5.1,2,0,0,Silver
4579,32,Female,Chennai,Manager,537200,691,2,0.18,1000,2,1,1264400,225,0.0,3,1,0,Standard
4580,33,Male,Ahmedabad,Junior Professional,734700,668,2,0.01,51790,0,1,929500,134,10.7,3,0,0,Silver
4581,28,Female,Jaipur,Senior Professional,1226600,637,0,0.43,32810,0,1,1698900,187,11.6,4,0,0,Standard
4582,68,Male,Jaipur,Senior Professional,885100,765,3,0.34,43330,0,0,0,0,4.9,3,0,0,Silver
4583,26,Female,Kolkata,Manager,1295900,653,3,0.26,33570,0,0,0,0,3.8,3,0,0,Silver
4584,54,Male,Lucknow,Self-Employed,296700,676,1,0.01,1000,2,0,0,0,5.3,2,0,1,Standard
4585,48,Female,Jaipur,Senior Professional,778000,703,1,0.26,26390,1,0,0,0,9.3,3,0,0,Silver
4586,49,Male,Chennai,Junior Professional,124400,703,3,0.35,18470,0,1,1468500,102,4.7,2,0,0,Standard
4587,29,Male,Chennai,Senior Professional,729400,761,2,0.19,39150,0,1,50000,50,1.9,2,0,0,Silver
4588,33,Male,Chennai,Self-Employed,481700,674,2,0.34,44160,1,1,803500,228,6.1,4,0,1,Standard
4589,49,Male,Mumbai,Self-Employed,1412500,790,2,0.24,78090,0,0,0,0,5.0,5,0,0,Gold
4590,33,Female,Hyderabad,Self-Employed,1063900,660,1,0.18,44330,3,1,1518100,70,4.8,2,1,0,Silver
4591,54,Female,Hyderabad,Retired,1305900,710,0,0.3,23790,0,1,1746500,178,5.5,3,0,1,Silver
4592,20,Male,Ahmedabad,Unemployed,728300,665,2,0.06,26540,0,1,110100,133,2.0,1,0,0,Silver
4593,21,Female,Bengaluru,Retired,492100,847,1,0.38,45310,4,1,1160700,120,1.8,2,0,0,Standard
4594,55,Male,Kolkata,Manager,479400,652,0,0.33,51900,0,0,0,0,0.0,0,0,0,Standard
4595,50,Male,Hyderabad,Junior Professional,1006200,659,3,0.39,10090,3,1,928800,139,3.1,3,0,0,Standard
4596,20,Female,Hyderabad,Manager,1624100,689,4,0.46,30050,1,1,783800,44,2.8,2,1,0,Silver
4597,64,Female,Mumbai,Junior Professional,1065000,659,2,0.29,31900,1,1,1050100,50,2.5,5,0,0,Silver
4598,18,Female,Pune,Junior Professional,750100,705,2,0.01,2690,0,1,1352200,235,7.1,1,0,0,Standard
4599,67,Male,Mumbai,Junior Professional,824500,778,2,0.29,49400,1,1,1641200,52,9.7,2,0,0,Silver
4600,55,Male,Bengaluru,Senior Professional,887500,692,2,0.18,39500,2,1,1743200,173,0.2,3,0,0,Silver
4601,69,Female,Pune,Self-Employed,1710700,695,3,0.49,31070,0,1,207500,25,7.9,6,0,0,Silver
4602,67,Male,Kolkata,Senior Professional,1393400,662,2,0.28,39870,0,1,1510100,117,2.2,1,0,0,Silver
4603,34,Male,Chennai,Student,1004000,640,0,0.42,48070,0,0,0,0,3.5,2,0,0,Standard
4604,57,Other,Bengaluru,Retired,943900,688,1,0.5,73680,1,1,696200,49,2.2,3,0,0,Silver
4605,28,Female,Jaipur,Manager,1019700,681,4,0.23,48100,0,1,643600,104,1.6,2,0,0,Silver
4606,42,Male,Hyderabad,Junior Professional,1097700,774,3,0.33,12100,0,0,0,0,8.2,3,1,1,Standard
4607,30,Male,Hyderabad,Junior Professional,734700,603,1,0.32,91400,3,0,0,0,1.6,3,0,0,Standard
4608,43,Female,Mumbai,Junior Professional,562400,796,1,0.58,12550,1,1,1617600,93,8.6,4,0,0,Standard
4609,63,Male,Hyderabad,Retired,1312900,668,2,0.47,42790,5,1,710600,235,6.0,2,0,0,Silver
4610,40,Male,Bengaluru,Junior Professional,908800,692,2,0.19,30860,1,1,1289300,83,5.9,4,0,0,Silver
4611,22,Male,Hyderabad,Retired,1279500,595,2,0.25,32630,0,1,1139600,185,1.7,2,0,0,Standard
4612,34,Female,Delhi,Junior Professional,1558500,725,0,0.26,42580,1,0,0,0,11.3,3,0,0,Gold
4613,58,Female,Delhi,Self-Employed,1108200,603,3,0.22,44100,0,1,260800,173,4.3,3,1,0,Standard
4614,45,Male,Ahmedabad,Student,1043400,710,0,0.28,62610,0,0,0,0,1.4,2,0,0,Silver
4615,47,Male,Chennai,Senior Professional,2180100,702,0,0.26,21840,0,1,50000,230,3.3,1,0,1,Silver
4616,40,Female,Kolkata,Senior Professional,982800,654,2,0.32,42990,1,0,0,0,3.3,4,1,0,Silver
4617,33,Female,Pune,Senior Professional,463800,515,0,0.31,47160,2,1,519000,93,3.8,1,1,0,Standard
4618,49,Female,Pune,Retired,787500,853,2,0.46,82070,0,1,552800,164,4.9,3,0,0,Silver
4619,50,Male,Chennai,Self-Employed,1520700,596,1,0.23,44990,3,1,1028000,167,3.3,3,0,0,Standard
4620,64,Female,Hyderabad,Junior Professional,382300,702,1,0.12,11990,2,0,0,0,0.8,5,0,0,Standard
4621,50,Female,Bengaluru,Self-Employed,599000,622,1,0.26,62490,2,0,0,0,0.3,4,0,0,Standard
4622,69,Female,Jaipur,Junior Professional,1342600,764,1,0.25,26140,1,0,0,0,4.4,0,0,1,Silver
4623,60,Male,Chennai,Retired,791400,650,3,0.5,17780,2,0,0,0,0.0,1,1,0,Standard
4624,22,Female,Jaipur,Senior Professional,855900,620,0,0.42,61530,0,1,1306900,52,10.1,2,0,0,Standard
4625,38,Male,Ahmedabad,Junior Professional,1329300,728,1,0.48,37650,0,1,603700,28,3.3,2,0,0,Silver
4626,38,Male,Kolkata,Junior Professional,613300,578,1,0.44,31010,1,0,0,0,6.8,3,0,0,Standard
4627,18,Male,Jaipur,Junior Professional,312600,647,1,0.08,68720,3,0,0,0,3.4,1,0,0,Standard
4628,27,Female,Kolkata,Retired,344400,735,1,0.22,24750,1,1,1467600,154,8.5,0,0,1,Standard
4629,57,Male,Jaipur,Junior Professional,1132700,801,1,0.14,24600,2,1,194400,170,1.6,1,0,0,Silver
4630,36,Female,Ahmedabad,Junior Professional,1003700,603,1,0.51,44930,2,0,0,0,10.5,5,0,0,Standard
4631,25,Female,Kolkata,Unemployed,623000,631,3,0.42,1000,0,1,167600,232,4.3,4,0,0,Standard
4632,32,Female,Ahmedabad,Junior Professional,436500,708,4,0.37,38220,0,0,0,0,0.0,2,0,0,Standard
4633,32,Male,Jaipur,Junior Professional,791800,520,1,0.25,36590,3,1,181400,80,1.9,3,0,0,Standard
4634,27,Female,Bengaluru,Self-Employed,1346600,789,2,0.27,17920,1,0,0,0,4.8,1,0,0,Standard
4635,23,Male,Jaipur,Student,565700,600,0,0.22,34660,0,0,0,0,2.5,4,0,0,Standard
4636,57,Male,Pune,Unemployed,634900,645,0,0.4,40190,0,1,872600,130,7.8,1,0,0,Standard
4637,60,Male,Delhi,Manager,423800,701,1,0.33,34130,0,1,566800,185,0.6,2,0,0,Standard
4638,43,Male,Delhi,Junior Professional,753000,684,3,0.4,51330,1,1,802300,182,0.9,1,0,0,Silver
4639,50,Female,Ahmedabad,Senior Professional,1035200,603,3,0.37,40400,2,1,50000,211,1.2,2,0,0,Standard
4640,65,Male,Jaipur,Junior Professional,1746100,818,2,0.42,31610,0,1,1207100,107,4.7,3,0,0,Silver
4641,61,Male,Kolkata,Manager,987100,474,1,0.38,49030,0,0,0,0,5.8,2,0,0,Standard
4642,19,Other,Kolkata,Manager,878500,590,1,0.45,40370,1,1,840300,195,0.3,4,0,0,Standard
